Temperature,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,ZT
500,34.0,82.0,48.0,62.4990500949905,19.499000005008998,82.0,81.0,96.0,15.0,85.25107489251076,4.2506498275279965,81.0,78.96,207.2,128.24,155.23716673032698,51.957637505922435,207.2,386.85,722.66,335.80999999999995,604.4482401759824,59.09996991501728,600.61,14.0,17.0,3.0,15.000199980002,1.0000999700049993,14.0,4.0,6.0,2.0,5.24997500249975,0.7499500025,6.0,120.0,146.0,26.0,137.5001499850015,8.749200072493494,146.0,2.1,2.66,0.56,2.327533246675332,0.11375524781288515,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.000199980002,1.0000999700049993,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.999300069993001,6.999999930013998,14.0,16.0,28.0,12.0,21.999500049995,5.999899960008999,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998000199980006,1.0000999700049993,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998000199980006,1.0000999700049993,4.0,25.92,43.015,17.095,29.22721211211379,2.7705411140592764,28.11,0.0,1.062,1.062,0.3158246175382462,0.31579303823442273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,153.99100089991003,71.00189891019897,225.0,0.7721993621048057
550,34.0,82.0,48.0,62.4990500949905,19.499000005008998,82.0,81.0,96.0,15.0,85.25107489251076,4.2506498275279965,81.0,78.96,207.2,128.24,155.23716673032698,51.957637505922435,207.2,386.85,722.66,335.80999999999995,604.4482401759824,59.09996991501728,600.61,14.0,17.0,3.0,15.000199980002,1.0000999700049993,14.0,4.0,6.0,2.0,5.24997500249975,0.7499500025,6.0,120.0,146.0,26.0,137.5001499850015,8.749200072493494,146.0,2.1,2.66,0.56,2.327533246675332,0.11375524781288515,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.000199980002,1.0000999700049993,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.999300069993001,6.999999930013998,14.0,16.0,28.0,12.0,21.999500049995,5.999899960008999,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998000199980006,1.0000999700049993,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998000199980006,1.0000999700049993,4.0,25.92,43.015,17.095,29.22721211211379,2.7705411140592764,28.11,0.0,1.062,1.062,0.3158246175382462,0.31579303823442273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,153.99100089991003,71.00189891019897,225.0,0.8854317221685122
600,34.0,82.0,48.0,62.4990500949905,19.499000005008998,82.0,81.0,96.0,15.0,85.25107489251076,4.2506498275279965,81.0,78.96,207.2,128.24,155.23716673032698,51.957637505922435,207.2,386.85,722.66,335.80999999999995,604.4482401759824,59.09996991501728,600.61,14.0,17.0,3.0,15.000199980002,1.0000999700049993,14.0,4.0,6.0,2.0,5.24997500249975,0.7499500025,6.0,120.0,146.0,26.0,137.5001499850015,8.749200072493494,146.0,2.1,2.66,0.56,2.327533246675332,0.11375524781288515,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.000199980002,1.0000999700049993,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.999300069993001,6.999999930013998,14.0,16.0,28.0,12.0,21.999500049995,5.999899960008999,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998000199980006,1.0000999700049993,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998000199980006,1.0000999700049993,4.0,25.92,43.015,17.095,29.22721211211379,2.7705411140592764,28.11,0.0,1.062,1.062,0.3158246175382462,0.31579303823442273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,153.99100089991003,71.00189891019897,225.0,0.9156505011862704
350,52.0,82.0,30.0,67.00019999999999,14.9998,82.0,81.0,96.0,15.0,85.5012,4.501200000000001,81.0,126.90447,207.2,80.29552999999999,167.399860894,39.800139106,207.2,386.85,722.66,335.80999999999995,661.5678379999999,61.06772513519998,600.61,14.0,17.0,3.0,15.0002,1.0002,14.0,5.0,6.0,1.0,5.500000000000001,0.5,6.0,138.0,146.0,8.0,142.0002,3.9998000000000005,146.0,2.1,2.66,0.56,2.2151120000000004,0.1150659552,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.0002,1.0002,2.0,10.0,10.0,0.0,10.000000000000002,1.7763568394002505e-15,10.0,0.0,14.0,14.0,7.0,7.0,14.0,16.0,28.0,12.0,22.0002,5.9998,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998,1.0002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998,1.0002,4.0,28.11,43.015,14.905000000000001,31.43831699998334,3.328316999983339,28.11,0.0,1.062,1.062,0.23211960000000004,0.2321196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,188.4824,36.5176,225.0,0.6062008685555607
400,52.0,82.0,30.0,67.00019999999999,14.9998,82.0,81.0,96.0,15.0,85.5012,4.501200000000001,81.0,126.90447,207.2,80.29552999999999,167.399860894,39.800139106,207.2,386.85,722.66,335.80999999999995,661.5678379999999,61.06772513519998,600.61,14.0,17.0,3.0,15.0002,1.0002,14.0,5.0,6.0,1.0,5.500000000000001,0.5,6.0,138.0,146.0,8.0,142.0002,3.9998000000000005,146.0,2.1,2.66,0.56,2.2151120000000004,0.1150659552,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.0002,1.0002,2.0,10.0,10.0,0.0,10.000000000000002,1.7763568394002505e-15,10.0,0.0,14.0,14.0,7.0,7.0,14.0,16.0,28.0,12.0,22.0002,5.9998,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998,1.0002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998,1.0002,4.0,28.11,43.015,14.905000000000001,31.43831699998334,3.328316999983339,28.11,0.0,1.062,1.062,0.23211960000000004,0.2321196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,188.4824,36.5176,225.0,0.693989388709244
450,52.0,82.0,30.0,67.00019999999999,14.9998,82.0,81.0,96.0,15.0,85.5012,4.501200000000001,81.0,126.90447,207.2,80.29552999999999,167.399860894,39.800139106,207.2,386.85,722.66,335.80999999999995,661.5678379999999,61.06772513519998,600.61,14.0,17.0,3.0,15.0002,1.0002,14.0,5.0,6.0,1.0,5.500000000000001,0.5,6.0,138.0,146.0,8.0,142.0002,3.9998000000000005,146.0,2.1,2.66,0.56,2.2151120000000004,0.1150659552,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.0002,1.0002,2.0,10.0,10.0,0.0,10.000000000000002,1.7763568394002505e-15,10.0,0.0,14.0,14.0,7.0,7.0,14.0,16.0,28.0,12.0,22.0002,5.9998,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998,1.0002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998,1.0002,4.0,28.11,43.015,14.905000000000001,31.43831699998334,3.328316999983339,28.11,0.0,1.062,1.062,0.23211960000000004,0.2321196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,188.4824,36.5176,225.0,0.7807496801148118
500,52.0,82.0,30.0,67.00019999999999,14.9998,82.0,81.0,96.0,15.0,85.5012,4.501200000000001,81.0,126.90447,207.2,80.29552999999999,167.399860894,39.800139106,207.2,386.85,722.66,335.80999999999995,661.5678379999999,61.06772513519998,600.61,14.0,17.0,3.0,15.0002,1.0002,14.0,5.0,6.0,1.0,5.500000000000001,0.5,6.0,138.0,146.0,8.0,142.0002,3.9998000000000005,146.0,2.1,2.66,0.56,2.2151120000000004,0.1150659552,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.0002,1.0002,2.0,10.0,10.0,0.0,10.000000000000002,1.7763568394002505e-15,10.0,0.0,14.0,14.0,7.0,7.0,14.0,16.0,28.0,12.0,22.0002,5.9998,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998,1.0002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998,1.0002,4.0,28.11,43.015,14.905000000000001,31.43831699998334,3.328316999983339,28.11,0.0,1.062,1.062,0.23211960000000004,0.2321196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,188.4824,36.5176,225.0,0.8756155325896754
550,52.0,82.0,30.0,67.00019999999999,14.9998,82.0,81.0,96.0,15.0,85.5012,4.501200000000001,81.0,126.90447,207.2,80.29552999999999,167.399860894,39.800139106,207.2,386.85,722.66,335.80999999999995,661.5678379999999,61.06772513519998,600.61,14.0,17.0,3.0,15.0002,1.0002,14.0,5.0,6.0,1.0,5.500000000000001,0.5,6.0,138.0,146.0,8.0,142.0002,3.9998000000000005,146.0,2.1,2.66,0.56,2.2151120000000004,0.1150659552,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.0002,1.0002,2.0,10.0,10.0,0.0,10.000000000000002,1.7763568394002505e-15,10.0,0.0,14.0,14.0,7.0,7.0,14.0,16.0,28.0,12.0,22.0002,5.9998,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998,1.0002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998,1.0002,4.0,28.11,43.015,14.905000000000001,31.43831699998334,3.328316999983339,28.11,0.0,1.062,1.062,0.23211960000000004,0.2321196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,188.4824,36.5176,225.0,0.9664458351929104
600,52.0,82.0,30.0,67.00019999999999,14.9998,82.0,81.0,96.0,15.0,85.5012,4.501200000000001,81.0,126.90447,207.2,80.29552999999999,167.399860894,39.800139106,207.2,386.85,722.66,335.80999999999995,661.5678379999999,61.06772513519998,600.61,14.0,17.0,3.0,15.0002,1.0002,14.0,5.0,6.0,1.0,5.500000000000001,0.5,6.0,138.0,146.0,8.0,142.0002,3.9998000000000005,146.0,2.1,2.66,0.56,2.2151120000000004,0.1150659552,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.0002,1.0002,2.0,10.0,10.0,0.0,10.000000000000002,1.7763568394002505e-15,10.0,0.0,14.0,14.0,7.0,7.0,14.0,16.0,28.0,12.0,22.0002,5.9998,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998,1.0002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998,1.0002,4.0,28.11,43.015,14.905000000000001,31.43831699998334,3.328316999983339,28.11,0.0,1.062,1.062,0.23211960000000004,0.2321196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,188.4824,36.5176,225.0,1.023360256533956
650,52.0,82.0,30.0,67.00019999999999,14.9998,82.0,81.0,96.0,15.0,85.5012,4.501200000000001,81.0,126.90447,207.2,80.29552999999999,167.399860894,39.800139106,207.2,386.85,722.66,335.80999999999995,661.5678379999999,61.06772513519998,600.61,14.0,17.0,3.0,15.0002,1.0002,14.0,5.0,6.0,1.0,5.500000000000001,0.5,6.0,138.0,146.0,8.0,142.0002,3.9998000000000005,146.0,2.1,2.66,0.56,2.2151120000000004,0.1150659552,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.0002,1.0002,2.0,10.0,10.0,0.0,10.000000000000002,1.7763568394002505e-15,10.0,0.0,14.0,14.0,7.0,7.0,14.0,16.0,28.0,12.0,22.0002,5.9998,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998,1.0002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998,1.0002,4.0,28.11,43.015,14.905000000000001,31.43831699998334,3.328316999983339,28.11,0.0,1.062,1.062,0.23211960000000004,0.2321196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,188.4824,36.5176,225.0,1.0098148913198797
700,52.0,82.0,30.0,67.00019999999999,14.9998,82.0,81.0,96.0,15.0,85.5012,4.501200000000001,81.0,126.90447,207.2,80.29552999999999,167.399860894,39.800139106,207.2,386.85,722.66,335.80999999999995,661.5678379999999,61.06772513519998,600.61,14.0,17.0,3.0,15.0002,1.0002,14.0,5.0,6.0,1.0,5.500000000000001,0.5,6.0,138.0,146.0,8.0,142.0002,3.9998000000000005,146.0,2.1,2.66,0.56,2.2151120000000004,0.1150659552,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.0002,1.0002,2.0,10.0,10.0,0.0,10.000000000000002,1.7763568394002505e-15,10.0,0.0,14.0,14.0,7.0,7.0,14.0,16.0,28.0,12.0,22.0002,5.9998,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998,1.0002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998,1.0002,4.0,28.11,43.015,14.905000000000001,31.43831699998334,3.328316999983339,28.11,0.0,1.062,1.062,0.23211960000000004,0.2321196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,188.4824,36.5176,225.0,0.9063651053361028
750,52.0,82.0,30.0,67.00019999999999,14.9998,82.0,81.0,96.0,15.0,85.5012,4.501200000000001,81.0,126.90447,207.2,80.29552999999999,167.399860894,39.800139106,207.2,386.85,722.66,335.80999999999995,661.5678379999999,61.06772513519998,600.61,14.0,17.0,3.0,15.0002,1.0002,14.0,5.0,6.0,1.0,5.500000000000001,0.5,6.0,138.0,146.0,8.0,142.0002,3.9998000000000005,146.0,2.1,2.66,0.56,2.2151120000000004,0.1150659552,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.0002,1.0002,2.0,10.0,10.0,0.0,10.000000000000002,1.7763568394002505e-15,10.0,0.0,14.0,14.0,7.0,7.0,14.0,16.0,28.0,12.0,22.0002,5.9998,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998,1.0002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9998,1.0002,4.0,28.11,43.015,14.905000000000001,31.43831699998334,3.328316999983339,28.11,0.0,1.062,1.062,0.23211960000000004,0.2321196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,188.4824,36.5176,225.0,0.7341307755594958
350,34.0,82.0,48.0,64.7335,17.2492335,82.0,75.0,90.0,15.0,85.372,4.378,81.0,78.96,207.2,128.24,161.273809,45.880264808999996,207.2,429.75,722.66,292.90999999999997,632.96707,67.26969749999999,600.61,13.0,16.0,3.0,14.999500000000001,1.0005,14.0,4.0,6.0,2.0,5.374499999999999,0.6248745,6.0,120.0,146.0,26.0,139.748,6.248,146.0,1.78,2.55,0.7699999999999998,2.270975,0.128722225,2.33,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.9995,1.0005,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.993,6.999993,14.0,13.0,28.0,15.0,21.9925,6.0014925,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0005,1.0005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0005,1.0005,4.0,24.26,34.7633333333,10.503333333299995,30.3293249999875,3.3255062499843735,28.11,0.0,0.799,0.799,0.27387500000000004,0.27387500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,171.207,53.739207,225.0,0.0531542086176584
400,34.0,82.0,48.0,64.7335,17.2492335,82.0,75.0,90.0,15.0,85.372,4.378,81.0,78.96,207.2,128.24,161.273809,45.880264808999996,207.2,429.75,722.66,292.90999999999997,632.96707,67.26969749999999,600.61,13.0,16.0,3.0,14.999500000000001,1.0005,14.0,4.0,6.0,2.0,5.374499999999999,0.6248745,6.0,120.0,146.0,26.0,139.748,6.248,146.0,1.78,2.55,0.7699999999999998,2.270975,0.128722225,2.33,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.9995,1.0005,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.993,6.999993,14.0,13.0,28.0,15.0,21.9925,6.0014925,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0005,1.0005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0005,1.0005,4.0,24.26,34.7633333333,10.503333333299995,30.3293249999875,3.3255062499843735,28.11,0.0,0.799,0.799,0.27387500000000004,0.27387500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,171.207,53.739207,225.0,0.0945998892110109
450,34.0,82.0,48.0,64.7335,17.2492335,82.0,75.0,90.0,15.0,85.372,4.378,81.0,78.96,207.2,128.24,161.273809,45.880264808999996,207.2,429.75,722.66,292.90999999999997,632.96707,67.26969749999999,600.61,13.0,16.0,3.0,14.999500000000001,1.0005,14.0,4.0,6.0,2.0,5.374499999999999,0.6248745,6.0,120.0,146.0,26.0,139.748,6.248,146.0,1.78,2.55,0.7699999999999998,2.270975,0.128722225,2.33,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.9995,1.0005,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.993,6.999993,14.0,13.0,28.0,15.0,21.9925,6.0014925,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0005,1.0005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0005,1.0005,4.0,24.26,34.7633333333,10.503333333299995,30.3293249999875,3.3255062499843735,28.11,0.0,0.799,0.799,0.27387500000000004,0.27387500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,171.207,53.739207,225.0,0.1565978196307
500,34.0,82.0,48.0,64.7335,17.2492335,82.0,75.0,90.0,15.0,85.372,4.378,81.0,78.96,207.2,128.24,161.273809,45.880264808999996,207.2,429.75,722.66,292.90999999999997,632.96707,67.26969749999999,600.61,13.0,16.0,3.0,14.999500000000001,1.0005,14.0,4.0,6.0,2.0,5.374499999999999,0.6248745,6.0,120.0,146.0,26.0,139.748,6.248,146.0,1.78,2.55,0.7699999999999998,2.270975,0.128722225,2.33,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.9995,1.0005,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.993,6.999993,14.0,13.0,28.0,15.0,21.9925,6.0014925,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0005,1.0005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0005,1.0005,4.0,24.26,34.7633333333,10.503333333299995,30.3293249999875,3.3255062499843735,28.11,0.0,0.799,0.799,0.27387500000000004,0.27387500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,171.207,53.739207,225.0,0.2368990138575886
550,34.0,82.0,48.0,64.7335,17.2492335,82.0,75.0,90.0,15.0,85.372,4.378,81.0,78.96,207.2,128.24,161.273809,45.880264808999996,207.2,429.75,722.66,292.90999999999997,632.96707,67.26969749999999,600.61,13.0,16.0,3.0,14.999500000000001,1.0005,14.0,4.0,6.0,2.0,5.374499999999999,0.6248745,6.0,120.0,146.0,26.0,139.748,6.248,146.0,1.78,2.55,0.7699999999999998,2.270975,0.128722225,2.33,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.9995,1.0005,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.993,6.999993,14.0,13.0,28.0,15.0,21.9925,6.0014925,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0005,1.0005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0005,1.0005,4.0,24.26,34.7633333333,10.503333333299995,30.3293249999875,3.3255062499843735,28.11,0.0,0.799,0.799,0.27387500000000004,0.27387500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,171.207,53.739207,225.0,0.3261513312115443
600,34.0,82.0,48.0,64.7335,17.2492335,82.0,75.0,90.0,15.0,85.372,4.378,81.0,78.96,207.2,128.24,161.273809,45.880264808999996,207.2,429.75,722.66,292.90999999999997,632.96707,67.26969749999999,600.61,13.0,16.0,3.0,14.999500000000001,1.0005,14.0,4.0,6.0,2.0,5.374499999999999,0.6248745,6.0,120.0,146.0,26.0,139.748,6.248,146.0,1.78,2.55,0.7699999999999998,2.270975,0.128722225,2.33,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.9995,1.0005,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.993,6.999993,14.0,13.0,28.0,15.0,21.9925,6.0014925,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0005,1.0005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0005,1.0005,4.0,24.26,34.7633333333,10.503333333299995,30.3293249999875,3.3255062499843735,28.11,0.0,0.799,0.799,0.27387500000000004,0.27387500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,171.207,53.739207,225.0,0.4124831961855211
650,34.0,82.0,48.0,64.7335,17.2492335,82.0,75.0,90.0,15.0,85.372,4.378,81.0,78.96,207.2,128.24,161.273809,45.880264808999996,207.2,429.75,722.66,292.90999999999997,632.96707,67.26969749999999,600.61,13.0,16.0,3.0,14.999500000000001,1.0005,14.0,4.0,6.0,2.0,5.374499999999999,0.6248745,6.0,120.0,146.0,26.0,139.748,6.248,146.0,1.78,2.55,0.7699999999999998,2.270975,0.128722225,2.33,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.9995,1.0005,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.993,6.999993,14.0,13.0,28.0,15.0,21.9925,6.0014925,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0005,1.0005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0005,1.0005,4.0,24.26,34.7633333333,10.503333333299995,30.3293249999875,3.3255062499843735,28.11,0.0,0.799,0.799,0.27387500000000004,0.27387500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,171.207,53.739207,225.0,0.4842573223674701
